filename,breed,family
staffordshire_bull_terrier_152,staffordshire bull terrier,dog
staffordshire_bull_terrier_154,staffordshire bull terrier,dog
staffordshire_bull_terrier_155,staffordshire bull terrier,dog
staffordshire_bull_terrier_156,staffordshire bull terrier,dog
staffordshire_bull_terrier_158,staffordshire bull terrier,dog
staffordshire_bull_terrier_159,staffordshire bull terrier,dog
staffordshire_bull_terrier_16,staffordshire bull terrier,dog
staffordshire_bull_terrier_160,staffordshire bull terrier,dog
staffordshire_bull_terrier_162,staffordshire bull terrier,dog
staffordshire_bull_terrier_163,staffordshire bull terrier,dog
staffordshire_bull_terrier_165,staffordshire bull terrier,dog
staffordshire_bull_terrier_166,staffordshire bull terrier,dog
staffordshire_bull_terrier_167,staffordshire bull terrier,dog
staffordshire_bull_terrier_168,staffordshire bull terrier,dog
staffordshire_bull_terrier_169,staffordshire bull terrier,dog
staffordshire_bull_terrier_17,staffordshire bull terrier,dog
staffordshire_bull_terrier_170,staffordshire bull terrier,dog
staffordshire_bull_terrier_171,staffordshire bull terrier,dog
staffordshire_bull_terrier_172,staffordshire bull terrier,dog
staffordshire_bull_terrier_173,staffordshire bull terrier,dog
staffordshire_bull_terrier_174,staffordshire bull terrier,dog
staffordshire_bull_terrier_175,staffordshire bull terrier,dog
staffordshire_bull_terrier_176,staffordshire bull terrier,dog
staffordshire_bull_terrier_177,staffordshire bull terrier,dog
staffordshire_bull_terrier_179,staffordshire bull terrier,dog
staffordshire_bull_terrier_18,staffordshire bull terrier,dog
staffordshire_bull_terrier_180,staffordshire bull terrier,dog
staffordshire_bull_terrier_181,staffordshire bull terrier,dog
staffordshire_bull_terrier_183,staffordshire bull terrier,dog
staffordshire_bull_terrier_184,staffordshire bull terrier,dog
staffordshire_bull_terrier_185,staffordshire bull terrier,dog
staffordshire_bull_terrier_186,staffordshire bull terrier,dog
staffordshire_bull_terrier_188,staffordshire bull terrier,dog
staffordshire_bull_terrier_189,staffordshire bull terrier,dog
staffordshire_bull_terrier_19,staffordshire bull terrier,dog
staffordshire_bull_terrier_190,staffordshire bull terrier,dog
staffordshire_bull_terrier_191,staffordshire bull terrier,dog
staffordshire_bull_terrier_192,staffordshire bull terrier,dog
staffordshire_bull_terrier_194,staffordshire bull terrier,dog
staffordshire_bull_terrier_195,staffordshire bull terrier,dog
staffordshire_bull_terrier_196,staffordshire bull terrier,dog
staffordshire_bull_terrier_197,staffordshire bull terrier,dog
staffordshire_bull_terrier_198,staffordshire bull terrier,dog
staffordshire_bull_terrier_199,staffordshire bull terrier,dog
staffordshire_bull_terrier_2,staffordshire bull terrier,dog
staffordshire_bull_terrier_20,staffordshire bull terrier,dog
staffordshire_bull_terrier_200,staffordshire bull terrier,dog
staffordshire_bull_terrier_201,staffordshire bull terrier,dog
staffordshire_bull_terrier_202,staffordshire bull terrier,dog
staffordshire_bull_terrier_21,staffordshire bull terrier,dog
staffordshire_bull_terrier_22,staffordshire bull terrier,dog
staffordshire_bull_terrier_23,staffordshire bull terrier,dog
staffordshire_bull_terrier_24,staffordshire bull terrier,dog
staffordshire_bull_terrier_25,staffordshire bull terrier,dog
staffordshire_bull_terrier_26,staffordshire bull terrier,dog
staffordshire_bull_terrier_27,staffordshire bull terrier,dog
staffordshire_bull_terrier_28,staffordshire bull terrier,dog
staffordshire_bull_terrier_29,staffordshire bull terrier,dog
staffordshire_bull_terrier_3,staffordshire bull terrier,dog
staffordshire_bull_terrier_30,staffordshire bull terrier,dog
staffordshire_bull_terrier_31,staffordshire bull terrier,dog
staffordshire_bull_terrier_32,staffordshire bull terrier,dog
staffordshire_bull_terrier_33,staffordshire bull terrier,dog
staffordshire_bull_terrier_34,staffordshire bull terrier,dog
staffordshire_bull_terrier_35,staffordshire bull terrier,dog
staffordshire_bull_terrier_36,staffordshire bull terrier,dog
staffordshire_bull_terrier_37,staffordshire bull terrier,dog
staffordshire_bull_terrier_38,staffordshire bull terrier,dog
staffordshire_bull_terrier_39,staffordshire bull terrier,dog
staffordshire_bull_terrier_4,staffordshire bull terrier,dog
staffordshire_bull_terrier_40,staffordshire bull terrier,dog
staffordshire_bull_terrier_41,staffordshire bull terrier,dog
staffordshire_bull_terrier_42,staffordshire bull terrier,dog
staffordshire_bull_terrier_43,staffordshire bull terrier,dog
staffordshire_bull_terrier_44,staffordshire bull terrier,dog
staffordshire_bull_terrier_45,staffordshire bull terrier,dog
staffordshire_bull_terrier_46,staffordshire bull terrier,dog
staffordshire_bull_terrier_47,staffordshire bull terrier,dog
staffordshire_bull_terrier_48,staffordshire bull terrier,dog
staffordshire_bull_terrier_49,staffordshire bull terrier,dog
staffordshire_bull_terrier_5,staffordshire bull terrier,dog
staffordshire_bull_terrier_50,staffordshire bull terrier,dog
staffordshire_bull_terrier_51,staffordshire bull terrier,dog
staffordshire_bull_terrier_52,staffordshire bull terrier,dog
staffordshire_bull_terrier_53,staffordshire bull terrier,dog
staffordshire_bull_terrier_54,staffordshire bull terrier,dog
staffordshire_bull_terrier_55,staffordshire bull terrier,dog
staffordshire_bull_terrier_56,staffordshire bull terrier,dog
staffordshire_bull_terrier_57,staffordshire bull terrier,dog
staffordshire_bull_terrier_58,staffordshire bull terrier,dog
staffordshire_bull_terrier_59,staffordshire bull terrier,dog
staffordshire_bull_terrier_6,staffordshire bull terrier,dog
staffordshire_bull_terrier_60,staffordshire bull terrier,dog
staffordshire_bull_terrier_61,staffordshire bull terrier,dog
staffordshire_bull_terrier_62,staffordshire bull terrier,dog
staffordshire_bull_terrier_63,staffordshire bull terrier,dog
staffordshire_bull_terrier_64,staffordshire bull terrier,dog
staffordshire_bull_terrier_65,staffordshire bull terrier,dog
staffordshire_bull_terrier_66,staffordshire bull terrier,dog
staffordshire_bull_terrier_67,staffordshire bull terrier,dog
staffordshire_bull_terrier_68,staffordshire bull terrier,dog
staffordshire_bull_terrier_69,staffordshire bull terrier,dog
staffordshire_bull_terrier_7,staffordshire bull terrier,dog
staffordshire_bull_terrier_70,staffordshire bull terrier,dog
staffordshire_bull_terrier_71,staffordshire bull terrier,dog
staffordshire_bull_terrier_72,staffordshire bull terrier,dog
staffordshire_bull_terrier_73,staffordshire bull terrier,dog
staffordshire_bull_terrier_74,staffordshire bull terrier,dog
staffordshire_bull_terrier_75,staffordshire bull terrier,dog
staffordshire_bull_terrier_76,staffordshire bull terrier,dog
staffordshire_bull_terrier_77,staffordshire bull terrier,dog
staffordshire_bull_terrier_78,staffordshire bull terrier,dog
staffordshire_bull_terrier_79,staffordshire bull terrier,dog
staffordshire_bull_terrier_8,staffordshire bull terrier,dog
staffordshire_bull_terrier_80,staffordshire bull terrier,dog
staffordshire_bull_terrier_81,staffordshire bull terrier,dog
staffordshire_bull_terrier_82,staffordshire bull terrier,dog
staffordshire_bull_terrier_83,staffordshire bull terrier,dog
staffordshire_bull_terrier_84,staffordshire bull terrier,dog
staffordshire_bull_terrier_85,staffordshire bull terrier,dog
staffordshire_bull_terrier_86,staffordshire bull terrier,dog
staffordshire_bull_terrier_87,staffordshire bull terrier,dog
staffordshire_bull_terrier_88,staffordshire bull terrier,dog
staffordshire_bull_terrier_89,staffordshire bull terrier,dog
staffordshire_bull_terrier_9,staffordshire bull terrier,dog
staffordshire_bull_terrier_90,staffordshire bull terrier,dog
staffordshire_bull_terrier_91,staffordshire bull terrier,dog
staffordshire_bull_terrier_92,staffordshire bull terrier,dog
staffordshire_bull_terrier_93,staffordshire bull terrier,dog
staffordshire_bull_terrier_94,staffordshire bull terrier,dog
staffordshire_bull_terrier_95,staffordshire bull terrier,dog
staffordshire_bull_terrier_96,staffordshire bull terrier,dog
staffordshire_bull_terrier_97,staffordshire bull terrier,dog
staffordshire_bull_terrier_98,staffordshire bull terrier,dog
staffordshire_bull_terrier_99,staffordshire bull terrier,dog
wheaten_terrier_1,wheaten terrier,dog
wheaten_terrier_10,wheaten terrier,dog
wheaten_terrier_100,wheaten terrier,dog
wheaten_terrier_101,wheaten terrier,dog
wheaten_terrier_102,wheaten terrier,dog
wheaten_terrier_103,wheaten terrier,dog
wheaten_terrier_104,wheaten terrier,dog
wheaten_terrier_105,wheaten terrier,dog
wheaten_terrier_106,wheaten terrier,dog
wheaten_terrier_107,wheaten terrier,dog
wheaten_terrier_108,wheaten terrier,dog
wheaten_terrier_109,wheaten terrier,dog
wheaten_terrier_11,wheaten terrier,dog
wheaten_terrier_110,wheaten terrier,dog
wheaten_terrier_111,wheaten terrier,dog
wheaten_terrier_112,wheaten terrier,dog
wheaten_terrier_113,wheaten terrier,dog
wheaten_terrier_114,wheaten terrier,dog
wheaten_terrier_115,wheaten terrier,dog
wheaten_terrier_116,wheaten terrier,dog
wheaten_terrier_117,wheaten terrier,dog
wheaten_terrier_118,wheaten terrier,dog
wheaten_terrier_119,wheaten terrier,dog
wheaten_terrier_12,wheaten terrier,dog
wheaten_terrier_120,wheaten terrier,dog
wheaten_terrier_121,wheaten terrier,dog
wheaten_terrier_122,wheaten terrier,dog
wheaten_terrier_123,wheaten terrier,dog
wheaten_terrier_124,wheaten terrier,dog
wheaten_terrier_125,wheaten terrier,dog
wheaten_terrier_126,wheaten terrier,dog
wheaten_terrier_127,wheaten terrier,dog
wheaten_terrier_128,wheaten terrier,dog
wheaten_terrier_129,wheaten terrier,dog
wheaten_terrier_13,wheaten terrier,dog
wheaten_terrier_130,wheaten terrier,dog
wheaten_terrier_131,wheaten terrier,dog
wheaten_terrier_132,wheaten terrier,dog
wheaten_terrier_133,wheaten terrier,dog
wheaten_terrier_134,wheaten terrier,dog
wheaten_terrier_135,wheaten terrier,dog
wheaten_terrier_136,wheaten terrier,dog
wheaten_terrier_137,wheaten terrier,dog
wheaten_terrier_138,wheaten terrier,dog
wheaten_terrier_139,wheaten terrier,dog
wheaten_terrier_14,wheaten terrier,dog
wheaten_terrier_140,wheaten terrier,dog
wheaten_terrier_141,wheaten terrier,dog
wheaten_terrier_142,wheaten terrier,dog
wheaten_terrier_143,wheaten terrier,dog
wheaten_terrier_144,wheaten terrier,dog
wheaten_terrier_145,wheaten terrier,dog
wheaten_terrier_146,wheaten terrier,dog
wheaten_terrier_147,wheaten terrier,dog
wheaten_terrier_148,wheaten terrier,dog
wheaten_terrier_149,wheaten terrier,dog
wheaten_terrier_15,wheaten terrier,dog
wheaten_terrier_150,wheaten terrier,dog
wheaten_terrier_151,wheaten terrier,dog
wheaten_terrier_152,wheaten terrier,dog
wheaten_terrier_153,wheaten terrier,dog
wheaten_terrier_154,wheaten terrier,dog
wheaten_terrier_155,wheaten terrier,dog
wheaten_terrier_156,wheaten terrier,dog
wheaten_terrier_157,wheaten terrier,dog
wheaten_terrier_158,wheaten terrier,dog
wheaten_terrier_159,wheaten terrier,dog
wheaten_terrier_16,wheaten terrier,dog
wheaten_terrier_160,wheaten terrier,dog
wheaten_terrier_161,wheaten terrier,dog
wheaten_terrier_162,wheaten terrier,dog
wheaten_terrier_163,wheaten terrier,dog
wheaten_terrier_164,wheaten terrier,dog
wheaten_terrier_165,wheaten terrier,dog
wheaten_terrier_166,wheaten terrier,dog
wheaten_terrier_167,wheaten terrier,dog
wheaten_terrier_168,wheaten terrier,dog
wheaten_terrier_169,wheaten terrier,dog
wheaten_terrier_17,wheaten terrier,dog
wheaten_terrier_170,wheaten terrier,dog
wheaten_terrier_171,wheaten terrier,dog
wheaten_terrier_172,wheaten terrier,dog
wheaten_terrier_173,wheaten terrier,dog
wheaten_terrier_174,wheaten terrier,dog
wheaten_terrier_175,wheaten terrier,dog
wheaten_terrier_176,wheaten terrier,dog
wheaten_terrier_177,wheaten terrier,dog
wheaten_terrier_178,wheaten terrier,dog
wheaten_terrier_179,wheaten terrier,dog
wheaten_terrier_18,wheaten terrier,dog
wheaten_terrier_180,wheaten terrier,dog
wheaten_terrier_181,wheaten terrier,dog
wheaten_terrier_182,wheaten terrier,dog
wheaten_terrier_183,wheaten terrier,dog
wheaten_terrier_184,wheaten terrier,dog
wheaten_terrier_185,wheaten terrier,dog
wheaten_terrier_186,wheaten terrier,dog
wheaten_terrier_187,wheaten terrier,dog
wheaten_terrier_188,wheaten terrier,dog
wheaten_terrier_189,wheaten terrier,dog
wheaten_terrier_19,wheaten terrier,dog
wheaten_terrier_190,wheaten terrier,dog
wheaten_terrier_191,wheaten terrier,dog
wheaten_terrier_192,wheaten terrier,dog
wheaten_terrier_193,wheaten terrier,dog
wheaten_terrier_194,wheaten terrier,dog
wheaten_terrier_195,wheaten terrier,dog
wheaten_terrier_196,wheaten terrier,dog
wheaten_terrier_197,wheaten terrier,dog
wheaten_terrier_198,wheaten terrier,dog
wheaten_terrier_199,wheaten terrier,dog
wheaten_terrier_2,wheaten terrier,dog
wheaten_terrier_20,wheaten terrier,dog
wheaten_terrier_200,wheaten terrier,dog
wheaten_terrier_21,wheaten terrier,dog
wheaten_terrier_22,wheaten terrier,dog
wheaten_terrier_23,wheaten terrier,dog
wheaten_terrier_24,wheaten terrier,dog
wheaten_terrier_25,wheaten terrier,dog
wheaten_terrier_26,wheaten terrier,dog
wheaten_terrier_27,wheaten terrier,dog
wheaten_terrier_28,wheaten terrier,dog
wheaten_terrier_29,wheaten terrier,dog
wheaten_terrier_3,wheaten terrier,dog
wheaten_terrier_30,wheaten terrier,dog
wheaten_terrier_31,wheaten terrier,dog
wheaten_terrier_32,wheaten terrier,dog
wheaten_terrier_33,wheaten terrier,dog
wheaten_terrier_34,wheaten terrier,dog
wheaten_terrier_35,wheaten terrier,dog
wheaten_terrier_36,wheaten terrier,dog
wheaten_terrier_37,wheaten terrier,dog
wheaten_terrier_38,wheaten terrier,dog
wheaten_terrier_39,wheaten terrier,dog
wheaten_terrier_4,wheaten terrier,dog
wheaten_terrier_40,wheaten terrier,dog
wheaten_terrier_41,wheaten terrier,dog
wheaten_terrier_42,wheaten terrier,dog
wheaten_terrier_43,wheaten terrier,dog
wheaten_terrier_44,wheaten terrier,dog
wheaten_terrier_45,wheaten terrier,dog
wheaten_terrier_46,wheaten terrier,dog
wheaten_terrier_47,wheaten terrier,dog
wheaten_terrier_48,wheaten terrier,dog
wheaten_terrier_49,wheaten terrier,dog
wheaten_terrier_5,wheaten terrier,dog
wheaten_terrier_50,wheaten terrier,dog
wheaten_terrier_51,wheaten terrier,dog
wheaten_terrier_52,wheaten terrier,dog
wheaten_terrier_53,wheaten terrier,dog
wheaten_terrier_54,wheaten terrier,dog
wheaten_terrier_55,wheaten terrier,dog
wheaten_terrier_56,wheaten terrier,dog
wheaten_terrier_57,wheaten terrier,dog
wheaten_terrier_58,wheaten terrier,dog
wheaten_terrier_59,wheaten terrier,dog
wheaten_terrier_6,wheaten terrier,dog
wheaten_terrier_60,wheaten terrier,dog
wheaten_terrier_61,wheaten terrier,dog
wheaten_terrier_62,wheaten terrier,dog
wheaten_terrier_63,wheaten terrier,dog
wheaten_terrier_64,wheaten terrier,dog
wheaten_terrier_65,wheaten terrier,dog
wheaten_terrier_66,wheaten terrier,dog
wheaten_terrier_67,wheaten terrier,dog
wheaten_terrier_68,wheaten terrier,dog
wheaten_terrier_69,wheaten terrier,dog
wheaten_terrier_7,wheaten terrier,dog
wheaten_terrier_70,wheaten terrier,dog
wheaten_terrier_71,wheaten terrier,dog
wheaten_terrier_72,wheaten terrier,dog
wheaten_terrier_73,wheaten terrier,dog
wheaten_terrier_74,wheaten terrier,dog
wheaten_terrier_75,wheaten terrier,dog
wheaten_terrier_76,wheaten terrier,dog
wheaten_terrier_77,wheaten terrier,dog
wheaten_terrier_78,wheaten terrier,dog
wheaten_terrier_79,wheaten terrier,dog
wheaten_terrier_8,wheaten terrier,dog
wheaten_terrier_80,wheaten terrier,dog
wheaten_terrier_81,wheaten terrier,dog
wheaten_terrier_82,wheaten terrier,dog
wheaten_terrier_83,wheaten terrier,dog
wheaten_terrier_84,wheaten terrier,dog
wheaten_terrier_85,wheaten terrier,dog
wheaten_terrier_86,wheaten terrier,dog
wheaten_terrier_87,wheaten terrier,dog
wheaten_terrier_88,wheaten terrier,dog
wheaten_terrier_89,wheaten terrier,dog
wheaten_terrier_9,wheaten terrier,dog
wheaten_terrier_90,wheaten terrier,dog
wheaten_terrier_91,wheaten terrier,dog
wheaten_terrier_92,wheaten terrier,dog
wheaten_terrier_93,wheaten terrier,dog
wheaten_terrier_94,wheaten terrier,dog
wheaten_terrier_95,wheaten terrier,dog
wheaten_terrier_96,wheaten terrier,dog
wheaten_terrier_97,wheaten terrier,dog
wheaten_terrier_98,wheaten terrier,dog
wheaten_terrier_99,wheaten terrier,dog
yorkshire_terrier_1,yorkshire terrier,dog
yorkshire_terrier_10,yorkshire terrier,dog
yorkshire_terrier_100,yorkshire terrier,dog
yorkshire_terrier_101,yorkshire terrier,dog
yorkshire_terrier_102,yorkshire terrier,dog
yorkshire_terrier_103,yorkshire terrier,dog
yorkshire_terrier_104,yorkshire terrier,dog
yorkshire_terrier_105,yorkshire terrier,dog
yorkshire_terrier_106,yorkshire terrier,dog
yorkshire_terrier_107,yorkshire terrier,dog
yorkshire_terrier_108,yorkshire terrier,dog
yorkshire_terrier_109,yorkshire terrier,dog
yorkshire_terrier_11,yorkshire terrier,dog
yorkshire_terrier_110,yorkshire terrier,dog
yorkshire_terrier_111,yorkshire terrier,dog
yorkshire_terrier_112,yorkshire terrier,dog
yorkshire_terrier_113,yorkshire terrier,dog
yorkshire_terrier_114,yorkshire terrier,dog
yorkshire_terrier_115,yorkshire terrier,dog
yorkshire_terrier_116,yorkshire terrier,dog
yorkshire_terrier_117,yorkshire terrier,dog
yorkshire_terrier_118,yorkshire terrier,dog
yorkshire_terrier_119,yorkshire terrier,dog
yorkshire_terrier_12,yorkshire terrier,dog
yorkshire_terrier_120,yorkshire terrier,dog
yorkshire_terrier_121,yorkshire terrier,dog
yorkshire_terrier_122,yorkshire terrier,dog
yorkshire_terrier_123,yorkshire terrier,dog
yorkshire_terrier_124,yorkshire terrier,dog
yorkshire_terrier_125,yorkshire terrier,dog
yorkshire_terrier_126,yorkshire terrier,dog
yorkshire_terrier_127,yorkshire terrier,dog
yorkshire_terrier_128,yorkshire terrier,dog
yorkshire_terrier_129,yorkshire terrier,dog
yorkshire_terrier_13,yorkshire terrier,dog
yorkshire_terrier_130,yorkshire terrier,dog
yorkshire_terrier_131,yorkshire terrier,dog
yorkshire_terrier_132,yorkshire terrier,dog
yorkshire_terrier_133,yorkshire terrier,dog
yorkshire_terrier_134,yorkshire terrier,dog
yorkshire_terrier_135,yorkshire terrier,dog
yorkshire_terrier_136,yorkshire terrier,dog
yorkshire_terrier_137,yorkshire terrier,dog
yorkshire_terrier_138,yorkshire terrier,dog
yorkshire_terrier_139,yorkshire terrier,dog
yorkshire_terrier_14,yorkshire terrier,dog
yorkshire_terrier_140,yorkshire terrier,dog
yorkshire_terrier_141,yorkshire terrier,dog
yorkshire_terrier_142,yorkshire terrier,dog
yorkshire_terrier_143,yorkshire terrier,dog
yorkshire_terrier_144,yorkshire terrier,dog
yorkshire_terrier_145,yorkshire terrier,dog
yorkshire_terrier_146,yorkshire terrier,dog
yorkshire_terrier_147,yorkshire terrier,dog
yorkshire_terrier_148,yorkshire terrier,dog
yorkshire_terrier_149,yorkshire terrier,dog
yorkshire_terrier_15,yorkshire terrier,dog
yorkshire_terrier_150,yorkshire terrier,dog
yorkshire_terrier_151,yorkshire terrier,dog
yorkshire_terrier_152,yorkshire terrier,dog
yorkshire_terrier_153,yorkshire terrier,dog
yorkshire_terrier_154,yorkshire terrier,dog
yorkshire_terrier_155,yorkshire terrier,dog
yorkshire_terrier_156,yorkshire terrier,dog
yorkshire_terrier_157,yorkshire terrier,dog
yorkshire_terrier_158,yorkshire terrier,dog
yorkshire_terrier_159,yorkshire terrier,dog
yorkshire_terrier_16,yorkshire terrier,dog
yorkshire_terrier_160,yorkshire terrier,dog
yorkshire_terrier_161,yorkshire terrier,dog
yorkshire_terrier_162,yorkshire terrier,dog
yorkshire_terrier_163,yorkshire terrier,dog
yorkshire_terrier_164,yorkshire terrier,dog
yorkshire_terrier_165,yorkshire terrier,dog
yorkshire_terrier_166,yorkshire terrier,dog
yorkshire_terrier_167,yorkshire terrier,dog
yorkshire_terrier_168,yorkshire terrier,dog
yorkshire_terrier_169,yorkshire terrier,dog
yorkshire_terrier_17,yorkshire terrier,dog
yorkshire_terrier_170,yorkshire terrier,dog
yorkshire_terrier_171,yorkshire terrier,dog
yorkshire_terrier_172,yorkshire terrier,dog
yorkshire_terrier_173,yorkshire terrier,dog
yorkshire_terrier_174,yorkshire terrier,dog
yorkshire_terrier_175,yorkshire terrier,dog
yorkshire_terrier_176,yorkshire terrier,dog
yorkshire_terrier_177,yorkshire terrier,dog
yorkshire_terrier_178,yorkshire terrier,dog
yorkshire_terrier_179,yorkshire terrier,dog
yorkshire_terrier_18,yorkshire terrier,dog
yorkshire_terrier_180,yorkshire terrier,dog
yorkshire_terrier_181,yorkshire terrier,dog
yorkshire_terrier_182,yorkshire terrier,dog
yorkshire_terrier_183,yorkshire terrier,dog
yorkshire_terrier_184,yorkshire terrier,dog
yorkshire_terrier_185,yorkshire terrier,dog
yorkshire_terrier_186,yorkshire terrier,dog
yorkshire_terrier_187,yorkshire terrier,dog
yorkshire_terrier_188,yorkshire terrier,dog
yorkshire_terrier_189,yorkshire terrier,dog
yorkshire_terrier_19,yorkshire terrier,dog
yorkshire_terrier_190,yorkshire terrier,dog
yorkshire_terrier_191,yorkshire terrier,dog
yorkshire_terrier_192,yorkshire terrier,dog
yorkshire_terrier_193,yorkshire terrier,dog
yorkshire_terrier_194,yorkshire terrier,dog
yorkshire_terrier_195,yorkshire terrier,dog
yorkshire_terrier_196,yorkshire terrier,dog
yorkshire_terrier_197,yorkshire terrier,dog
yorkshire_terrier_198,yorkshire terrier,dog
yorkshire_terrier_199,yorkshire terrier,dog
yorkshire_terrier_2,yorkshire terrier,dog
yorkshire_terrier_20,yorkshire terrier,dog
yorkshire_terrier_200,yorkshire terrier,dog
yorkshire_terrier_21,yorkshire terrier,dog
yorkshire_terrier_22,yorkshire terrier,dog
yorkshire_terrier_23,yorkshire terrier,dog
yorkshire_terrier_24,yorkshire terrier,dog
yorkshire_terrier_25,yorkshire terrier,dog
yorkshire_terrier_26,yorkshire terrier,dog
yorkshire_terrier_27,yorkshire terrier,dog
yorkshire_terrier_28,yorkshire terrier,dog
yorkshire_terrier_29,yorkshire terrier,dog
yorkshire_terrier_3,yorkshire terrier,dog
yorkshire_terrier_30,yorkshire terrier,dog
yorkshire_terrier_31,yorkshire terrier,dog
yorkshire_terrier_32,yorkshire terrier,dog
yorkshire_terrier_33,yorkshire terrier,dog
yorkshire_terrier_34,yorkshire terrier,dog
yorkshire_terrier_35,yorkshire terrier,dog
yorkshire_terrier_36,yorkshire terrier,dog
yorkshire_terrier_37,yorkshire terrier,dog
yorkshire_terrier_38,yorkshire terrier,dog
yorkshire_terrier_39,yorkshire terrier,dog
yorkshire_terrier_4,yorkshire terrier,dog
yorkshire_terrier_40,yorkshire terrier,dog
yorkshire_terrier_41,yorkshire terrier,dog
yorkshire_terrier_42,yorkshire terrier,dog
